Latitude,Longitude,ETT_estimated_hr,Predicted arrival time,Error_hr
5.382,8.124,0.07883333333333328,2016-04-04 19:30:43.799999998,0.012166666666666617
5.384,8.124,0.07883333333333328,2016-04-04 19:30:43.799999998,0.012166666666666617
5.383,8.121,0.07883333333333328,2016-04-04 19:30:43.799999998,0.012166666666666617
5.387,7.917,0.07883333333333328,2016-04-04 19:30:43.799999998,0.012166666666666617
5.388,7.917,0.07883333333333328,2016-04-04 19:30:43.799999998,0.012166666666666617
5.388,7.918,0.07883333333333328,2016-04-04 19:30:43.799999998,0.012166666666666617
5.382,8.117,0.07883333333333328,2016-04-04 19:30:43.799999998,0.012166666666666617
5.383,8.121,0.07883333333333328,2016-04-04 19:30:43.799999998,0.012166666666666617
5.394,7.95,0.07883333333333328,2016-04-04 19:30:43.799999998,0.012166666666666617
5.394,7.949,0.07883333333333328,2016-04-04 19:30:43.799999998,0.012166666666666617
539.407,7.949,15.130032208994713,2016-10-17 09:14:48.115952382,-0.8199677910052863
5.394,7.948,0.07883333333333328,2016-04-04 19:30:43.799999998,0.012166666666666617
5.394,7.948,0.07883333333333328,2016-04-04 19:30:43.799999998,0.012166666666666617
5.356,8.544,0.07883333333333328,2016-04-04 19:30:43.799999998,0.012166666666666617
5.356,8.544,0.07883333333333328,2016-04-04 19:30:43.799999998,0.012166666666666617
5.356,8.544,0.07883333333333328,2016-04-04 19:30:43.799999998,0.012166666666666617
5.356,8.544,0.07883333333333328,2016-04-04 19:30:43.799999998,0.012166666666666617
5.356,8.544,0.07883333333333328,2016-04-04 19:30:43.799999998,0.012166666666666617
5.356,8.544,0.07883333333333328,2016-04-04 19:30:43.799999998,0.012166666666666617
5.356,8.544,0.07883333333333328,2016-04-04 19:30:43.799999998,0.012166666666666617
5.356,8.544,0.07883333333333328,2016-04-04 19:30:43.799999998,0.012166666666666617
5.356,8.544,0.07883333333333328,2016-04-04 19:30:43.799999998,0.012166666666666617
5.356,8.544,0.07883333333333328,2016-04-04 19:30:43.799999998,0.012166666666666617
5.356,8.544,0.07883333333333328,2016-04-04 19:30:43.799999998,0.012166666666666617
5.356,8.544,0.07883333333333328,2016-04-04 19:30:43.799999998,0.012166666666666617
5.356,8.544,0.07883333333333328,2016-04-04 19:30:43.799999998,0.012166666666666617
5.356,8.544,0.07883333333333328,2016-04-04 19:30:43.799999998,0.012166666666666617
5.356,8.543,0.07883333333333328,2016-04-04 19:30:43.799999998,0.012166666666666617
5.356,8.543,0.07883333333333328,2016-04-04 19:30:43.799999998,0.012166666666666617
5.356,8.544,0.07883333333333328,2016-04-04 19:30:43.799999998,0.012166666666666617
5.356,8.544,0.07883333333333328,2016-04-04 19:30:43.799999998,0.012166666666666617
